,Unnamed: 0,HOUSEID,HOMEOWN,HHFAMINC,WALK,BIKE,TAXI,BUS,TRAIN,PRICE,PLACE,WALK2SAVE,BIKE2SAVE,PTRANS,HHRELATD,CNTTDHH,NUMADLT,YOUNGCHILD,WRKCOUNT,LIF_CYC,RAIL,URBAN,URBANSIZE,CDIVMSAR,WEBUSE17,DRVRCNTPROP,WRKCOUNT_ratio,NUMADLT_ratio,YOUNGCHILD_ratio,HHSIZE_cleaned,VEHOWN,AVG_AGE,HIGH_EDUC,FT_ratio,AVG_WORK_DIST,AVG_TIME
1853,14593,30118451,HOME_OWN,7.0,1.0,Never,5,5,5,3.0,2.0,4.0,5.0,5.0,1,9,1.0,0.0,1.0,2,2,1,1,23,Daily,1.0,1,1,0,2,1,40 - 50,3,1,>15 miles,>30
1854,14594,30118454,HOME_OWN,5.0,4.0,Never,5,4,4,2.0,3.0,3.0,5.0,5.0,2,3,1.0,0.0,1.0,1,2,4,6,23,Daily,1.0,1,1,0,1,1,>60,4,1,5-10 miles,<=10
1855,14606,30118524,HOME_RENT,3.0,1.0,Rarely,4,1,4,4.0,3.0,2.0,2.0,3.0,1,9,1.0,0.0,1.0,2,2,1,3,23,Daily,0.3333333333333333,1,1,0,>2,1,40 - 50,5,>0.5,<=5 miles,>30
1856,14613,30118570,HOME_OWN,,5.0,Never,5,5,4,5.0,5.0,5.0,5.0,5.0,1,9,1.0,0.0,1.0,2,1,1,2,21,Daily,1.0,1,1,0,2,1,50 - 60,5,0.5,<=5 miles,<=10
1857,14642,30118850,HOME_OWN,8.0,5.0,Never,5,5,4,3.0,3.0,5.0,5.0,3.0,1,24,1.0,0.0,0.0,10,1,4,6,21,Daily,1.0,0,1,0,2,1,>60,4,non-work,Not Sure,non-work
1858,14647,30118876,HOME_RENT,8.0,1.0,Rarely,3,3,1,4.0,2.0,1.0,2.0,1.0,2,14,1.0,0.0,1.0,2,1,1,5,21,Daily,1.0,1,1,0,2,0,<=30,5,1,5-10 miles,>30
1859,14661,30119013,HOME_OWN,4.0,5.0,Never,4,4,4,2.0,5.0,5.0,5.0,4.0,2,5,1.0,0.0,0.0,9,1,1,5,21,Daily,1.0,0,1,0,1,1,>60,4,non-work,Not Sure,non-work
1860,14669,30119040,HOME_OWN,8.0,3.0,Rarely,4,5,4,4.0,4.0,4.0,4.0,4.0,1,8,1.0,0.0,1.0,2,2,2,6,22,Daily,1.0,1,1,0,2,1,50 - 60,4,1,>15 miles,>30
1861,14676,30119093,HOME_OWN,8.0,4.0,Never,5,5,5,5.0,4.0,5.0,5.0,5.0,1,7,1.0,0.0,0.0,10,2,1,2,23,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
1862,14679,30119133,HOME_OWN,6.0,1.0,Never,4,4,4,4.0,2.0,4.0,4.0,2.0,2,5,1.0,0.0,1.0,1,2,4,6,23,Daily,1.0,1,1,0,1,1,>60,5,1,>15 miles,>30
1863,14685,30119187,HOME_OWN,10.0,5.0,Never,5,5,5,4.0,4.0,5.0,5.0,5.0,1,5,0.5,0.0,0.5,6,2,4,6,24,Daily,0.5,>0.5,>0.5,0,>2,1,<=30,5,0.5,>15 miles,>30
1864,14686,30119199,HOME_OWN,7.0,1.0,Never,4,5,4,3.0,3.0,2.0,5.0,5.0,2,5,1.0,0.0,1.0,1,2,1,1,23,Daily,1.0,1,1,0,1,1,>60,5,1,<=5 miles,<=10
1865,14687,30119201,,4.0,5.0,Never,5,5,5,2.0,2.0,3.0,3.0,3.0,1,9,0.375,0.0,0.25,6,2,4,6,23,Daily,0.5,<0.5,<0.5,0,>2,1,<=30,4,<0.5,10 - 15 miles,>30
1866,14692,30119227,HOME_OWN,11.0,4.0,Never,4,4,4,5.0,3.0,5.0,5.0,4.0,1,7,1.0,0.0,0.5,10,1,1,5,21,Daily,1.0,>0.5,1,0,2,1,>60,5,0,Not Sure,non-work
1867,14693,30119228,HOME_OWN,3.0,5.0,Never,5,5,5,1.0,1.0,5.0,5.0,5.0,1,0,1.0,0.0,0.0,10,2,4,6,23,Daily,0.5,0,1,0,2,1,>60,2,non-work,Not Sure,non-work
1868,14697,30119250,HOME_RENT,4.0,2.0,Never,5,5,5,3.0,3.0,5.0,5.0,5.0,2,0,1.0,0.0,0.0,9,2,1,1,23,Never,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
1869,14703,30119273,HOME_RENT,3.0,1.0,Never,5,1,5,2.0,4.0,2.0,5.0,2.0,2,3,1.0,0.0,1.0,1,2,1,2,23,Daily,1.0,1,1,0,1,1,<=30,3,1,<=5 miles,<=10
1870,14718,30119367,HOME_RENT,7.0,3.0,Never,5,5,4,4.0,3.0,3.0,5.0,4.0,2,2,1.0,0.0,1.0,1,2,1,3,23,Daily,1.0,1,1,0,1,1,40 - 50,4,1,5-10 miles,10 - 20
1871,14733,30119468,HOME_RENT,5.0,5.0,Never,5,5,4,4.0,3.0,5.0,5.0,5.0,2,5,1.0,0.0,1.0,1,1,1,2,21,Daily,1.0,1,1,0,1,1,<=30,4,1,>15 miles,>30
1872,14747,30119593,HOME_RENT,4.0,5.0,Never,5,5,5,4.0,2.0,4.0,4.0,4.0,1,11,1.0,0.0,0.0,8,2,4,6,24,Daily,0.0,0,1,0,>2,1,30 - 40,2,non-work,Not Sure,non-work
1873,14768,30119774,HOME_OWN,5.0,5.0,Never,5,4,4,4.0,2.0,4.0,4.0,4.0,2,4,1.0,0.0,1.0,1,2,4,6,23,Daily,1.0,1,1,0,1,1,>60,4,1,>15 miles,>30
1874,14787,30119950,HOME_RENT,4.0,4.0,Never,5,4,5,1.0,1.0,3.0,3.0,4.0,2,7,1.0,0.0,0.0,9,2,2,6,24,,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
1875,14794,30120026,HOME_OWN,4.0,3.0,Never,5,5,5,4.0,3.0,5.0,5.0,5.0,1,4,1.0,0.0,0.0,10,2,1,1,23,Daily,1.0,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
1876,14808,30120150,HOME_RENT,4.0,4.0,Never,5,4,5,2.0,1.0,4.0,5.0,2.0,1,0,1.0,0.0,0.0,10,2,4,6,24,Daily,1.0,0,1,0,2,1,>60,2,non-work,Not Sure,non-work
1877,14817,30120207,HOME_OWN,5.0,1.0,Never,5,5,5,3.0,3.0,3.0,4.0,4.0,1,7,1.0,0.0,0.0,10,2,1,2,23,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
1878,14840,30120430,HOME_OWN,11.0,2.0,Never,4,4,3,4.0,3.0,2.0,5.0,1.0,1,12,0.6666666666666666,0.0,0.6666666666666666,6,1,1,5,21,Daily,0.6666666666666666,>0.5,>0.5,0,>2,1,40 - 50,4,>0.5,>15 miles,>30
1879,14850,30120560,HOME_RENT,7.0,2.0,Never,4,5,5,4.0,5.0,2.0,5.0,5.0,2,5,1.0,0.0,1.0,1,2,1,3,22,Daily,1.0,1,1,0,1,1,30 - 40,4,1,10 - 15 miles,20 - 30
1880,14854,30120616,HOME_RENT,8.0,1.0,Never,4,5,2,4.0,2.0,4.0,5.0,1.0,2,7,1.0,0.0,1.0,1,1,1,5,21,Daily,1.0,1,1,0,1,1,30 - 40,4,1,10 - 15 miles,>30
1881,14855,30120623,HOME_OWN,6.0,2.0,Rarely,5,5,5,2.0,3.0,5.0,5.0,5.0,1,9,1.0,0.0,0.5,10,1,1,2,21,Daily,1.0,>0.5,1,0,2,1,>60,3,0.5,<=5 miles,20 - 30
1882,14858,30120635,HOME_RENT,3.0,1.0,Never,3,1,5,3.0,2.0,1.0,5.0,1.0,1,10,0.6666666666666666,0.0,0.0,8,2,2,6,23,Daily,0.6666666666666666,0,>0.5,0,>2,0,40 - 50,3,non-work,Not Sure,non-work
1883,14860,30120645,HOME_OWN,7.0,5.0,Never,5,5,5,4.0,3.0,5.0,5.0,5.0,1,6,1.0,0.0,0.5,10,1,1,5,21,Daily,1.0,>0.5,1,0,2,0,>60,5,0.5,<=5 miles,10 - 20
1884,14876,30120754,HOME_RENT,5.0,4.0,Never,5,5,4,1.0,1.0,1.0,5.0,5.0,1,28,0.2,0.2,0.3,4,1,1,5,21,Daily,0.3,<0.5,<0.5,<0.5,>2,1,<=30,5,<0.5,<=5 miles,<=10
1885,14878,30120772,HOME_OWN,6.0,5.0,Never,4,4,5,3.0,1.0,4.0,5.0,5.0,1,8,0.3333333333333333,0.0,0.3333333333333333,5,2,2,6,24,Daily,0.6666666666666666,<0.5,<0.5,0,>2,1,<=30,3,<0.5,>15 miles,>30
1886,14884,30120834,HOME_OWN,7.0,,,4,5,4,4.0,3.0,3.0,3.0,3.0,1,13,0.4,0.0,0.4,6,2,1,2,23,Daily,0.4,<0.5,<0.5,0,>2,1,<=30,5,<0.5,5-10 miles,10 - 20
1887,14898,30120942,HOME_RENT,5.0,,,-9,-9,-9,4.0,,,,,2,4,1.0,0.0,0.0,9,1,1,5,21,Rarely,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
1888,14899,30120949,HOME_OWN,11.0,2.0,Rarely,4,5,3,3.0,3.0,4.0,4.0,4.0,1,12,1.0,0.0,1.0,2,1,4,6,21,Daily,1.0,1,1,0,>2,1,50 - 60,4,>0.5,>15 miles,>30
1889,14907,30120985,HOME_OWN,7.0,2.0,Rarely,5,4,4,2.0,2.0,3.0,3.0,3.0,1,11,1.0,0.0,0.5,2,1,1,5,21,Daily,1.0,>0.5,1,0,2,1,40 - 50,4,0.5,<=5 miles,<=10
1890,14923,30121124,HOME_OWN,4.0,2.0,Rarely,5,5,5,4.0,4.0,3.0,3.0,5.0,2,5,1.0,0.0,0.0,9,2,4,6,23,Rarely,1.0,0,1,0,1,1,50 - 60,3,non-work,Not Sure,non-work
1891,14927,30121155,HOME_OWN,6.0,1.0,Never,5,4,5,3.0,3.0,2.0,3.0,3.0,1,5,1.0,0.0,0.0,10,2,1,1,23,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
1892,14928,30121158,HOME_OWN,9.0,3.0,Never,5,5,5,3.0,3.0,2.0,3.0,3.0,1,21,0.75,0.0,1.0,8,2,1,3,23,Daily,1.0,1,>0.5,0,>2,1,30 - 40,5,0.5,>15 miles,10 - 20
1893,14948,30121303,HOME_OWN,6.0,1.0,Never,5,5,5,2.0,3.0,2.0,3.0,3.0,1,10,1.0,0.0,0.5,10,2,4,6,23,Never,1.0,>0.5,1,0,2,1,>60,3,0,Not Sure,non-work
1894,14952,30121322,HOME_OWN,8.0,5.0,Never,5,5,5,2.0,3.0,5.0,5.0,5.0,1,11,0.6666666666666666,0.0,1.0,8,2,4,6,22,Daily,0.6666666666666666,1,>0.5,0,>2,1,40 - 50,2,<0.5,>15 miles,<=10
1895,14961,30121408,HOME_RENT,1.0,5.0,Never,2,3,5,2.0,2.0,5.0,4.0,1.0,2,10,1.0,0.0,0.0,1,2,2,6,24,Never,0.0,0,1,0,1,0,40 - 50,2,non-work,Not Sure,non-work
1896,14976,30121503,HOME_OWN,6.0,2.0,Rarely,4,4,4,4.0,4.0,4.0,4.0,4.0,2,6,1.0,0.0,1.0,1,2,1,2,23,Daily,1.0,1,1,0,1,1,50 - 60,4,0,<=5 miles,10 - 20
1897,14979,30121532,HOME_OWN,10.0,3.0,Rarely,4,5,5,4.0,3.0,4.0,4.0,3.0,2,17,1.0,0.0,1.0,1,2,2,6,24,Daily,1.0,1,1,0,1,1,50 - 60,4,1,Not Sure,non-work
1898,14982,30121542,HOME_RENT,,4.0,Never,5,5,5,1.0,1.0,5.0,5.0,5.0,2,0,1.0,0.0,0.0,9,1,1,2,21,Daily,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
1899,14994,30121651,HOME_OWN,8.0,3.0,Rarely,4,2,4,2.0,2.0,4.0,4.0,4.0,1,6,1.0,0.0,1.0,2,1,1,5,21,Daily,0.5,1,1,0,2,1,40 - 50,4,1,<=5 miles,10 - 20
1900,14995,30121652,HOME_OWN,7.0,2.0,Rarely,5,5,5,4.0,4.0,4.0,4.0,4.0,2,10,1.0,0.0,1.0,1,2,4,6,23,Daily,1.0,1,1,0,1,1,<=30,4,1,>15 miles,>30
1901,15003,30121712,HOME_OWN,7.0,2.0,Never,5,5,5,2.0,3.0,3.0,3.0,3.0,1,8,1.0,0.0,0.0,10,2,2,6,24,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
1902,15019,30121839,HOME_OWN,4.0,5.0,Never,5,5,5,2.0,2.0,4.0,4.0,4.0,1,10,1.0,0.0,0.0,10,1,4,6,21,Rarely,0.5,0,1,0,2,1,>60,2,non-work,Not Sure,non-work
1903,15024,30121917,HOME_OWN,6.0,,,-9,-9,-9,2.0,3.0,4.0,4.0,4.0,1,4,1.0,0.0,0.6666666666666666,2,2,1,2,23,Daily,1.0,>0.5,1,0,>2,1,50 - 60,4,>0.5,10 - 15 miles,10 - 20
1904,15037,30122025,HOME_OWN,,1.0,Never,5,5,5,1.0,2.0,2.0,5.0,5.0,1,6,1.0,0.0,1.0,10,2,4,6,24,Daily,1.0,1,1,0,2,1,>60,2,0,Not Sure,non-work
1905,15040,30122074,HOME_OWN,8.0,1.0,Never,4,4,2,4.0,4.0,2.0,5.0,1.0,1,8,1.0,0.0,0.5,10,1,1,5,21,Daily,1.0,>0.5,1,0,2,1,>60,5,0,Not Sure,non-work
1906,15072,30122318,HOME_OWN,5.0,4.0,Never,5,5,5,3.0,3.0,4.0,4.0,4.0,2,2,1.0,0.0,1.0,1,2,4,6,24,Rarely,1.0,1,1,0,1,1,50 - 60,3,1,5-10 miles,<=10
1907,15076,30122380,HOME_OWN,5.0,2.0,Never,5,5,5,4.0,4.0,5.0,3.0,3.0,1,8,1.0,0.0,0.0,10,2,2,6,24,Daily,1.0,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
1908,15085,30122437,HOME_OWN,7.0,3.0,Rarely,5,5,5,1.0,1.0,5.0,5.0,5.0,1,10,1.0,0.0,1.0,2,2,1,1,23,Daily,1.0,1,1,0,2,1,50 - 60,4,1,10 - 15 miles,20 - 30
1909,15091,30122502,HOME_RENT,5.0,4.0,Never,5,4,4,2.0,2.0,3.0,4.0,4.0,1,9,0.75,0.0,0.5,6,2,1,3,23,Daily,0.75,>0.5,>0.5,0,>2,1,30 - 40,4,<0.5,<=5 miles,10 - 20
1910,15095,30122529,HOME_OWN,11.0,1.0,Rarely,4,5,5,4.0,4.0,4.0,4.0,4.0,1,6,1.0,0.0,1.0,2,2,1,1,23,Daily,1.0,1,1,0,2,1,50 - 60,5,1,>15 miles,>30
1911,15102,30122557,HOME_OWN,2.0,2.0,Never,5,5,5,1.0,1.0,3.0,3.0,3.0,2,3,1.0,0.0,1.0,1,2,4,6,23,Never,1.0,1,1,0,1,1,50 - 60,2,0,5-10 miles,20 - 30
1912,15103,30122562,HOME_OWN,7.0,,,-9,-9,-9,5.0,3.0,4.0,4.0,4.0,1,7,1.0,0.0,0.5,2,2,1,1,23,Daily,1.0,>0.5,1,0,2,1,50 - 60,5,0.5,<=5 miles,<=10
1913,15107,30122632,HOME_RENT,3.0,1.0,Never,3,5,5,1.0,3.0,3.0,3.0,3.0,2,2,1.0,0.0,0.5,2,2,2,6,23,Daily,0.0,>0.5,1,0,2,0,30 - 40,3,0.5,<=5 miles,10 - 20
1914,15109,30122659,HOME_OWN,4.0,,,-9,-9,-9,5.0,5.0,5.0,5.0,5.0,1,9,0.5,0.0,0.5,5,2,4,6,22,Daily,0.5,>0.5,>0.5,0,2,1,30 - 40,2,0.5,<=5 miles,<=10
1915,15130,30122877,HOME_OWN,4.0,4.0,Never,5,3,4,2.0,2.0,2.0,3.0,3.0,2,5,1.0,0.0,0.0,9,1,1,5,21,Daily,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
1916,15152,30123061,HOME_OWN,9.0,,,-9,-9,-9,2.0,2.0,4.0,4.0,4.0,1,14,0.5,0.5,0.25,4,1,2,6,21,Daily,0.5,<0.5,>0.5,>0.5,>2,1,30 - 40,5,<0.5,>15 miles,>30
1917,15158,30123096,HOME_RENT,1.0,2.0,Never,5,5,4,1.0,2.0,2.0,5.0,5.0,2,11,1.0,0.0,0.0,1,1,1,5,21,Daily,1.0,0,1,0,1,1,50 - 60,2,non-work,Not Sure,non-work
1918,15166,30123162,HOME_RENT,2.0,,,-9,-9,-9,1.0,,,,,2,3,1.0,0.0,0.0,9,1,2,6,21,Rarely,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
1919,15170,30123192,HOME_OWN,6.0,5.0,Never,5,5,5,2.0,2.0,5.0,5.0,5.0,1,4,1.0,0.0,0.6666666666666666,8,2,4,6,23,Daily,0.6666666666666666,>0.5,1,0,>2,1,30 - 40,2,<0.5,>15 miles,20 - 30
1920,15193,30123361,HOME_OWN,6.0,3.0,Never,4,4,4,3.0,4.0,4.0,5.0,4.0,2,4,1.0,0.0,0.0,9,2,1,1,23,Never,1.0,0,1,0,1,1,>60,4,non-work,Not Sure,non-work
1921,15196,30123381,HOME_RENT,7.0,1.0,Rarely,5,3,5,3.0,2.0,4.0,4.0,4.0,1,18,0.6666666666666666,0.3333333333333333,0.6666666666666666,4,2,1,1,23,Daily,0.6666666666666666,>0.5,>0.5,<0.5,>2,1,30 - 40,5,>0.5,<=5 miles,20 - 30
1922,15201,30123417,HOME_OWN,7.0,5.0,Never,5,5,5,3.0,3.0,5.0,5.0,5.0,1,8,1.0,0.0,0.0,10,2,4,6,23,Daily,1.0,0,1,0,2,1,50 - 60,3,non-work,Not Sure,non-work
1923,15211,30123518,HOME_OWN,8.0,2.0,Never,3,5,5,5.0,5.0,5.0,5.0,5.0,2,1,1.0,0.0,1.0,1,2,2,6,23,Daily,1.0,1,1,0,1,1,40 - 50,4,1,Not Sure,non-work
1924,15233,30123637,HOME_OWN,10.0,4.0,Rarely,5,4,4,3.0,3.0,2.0,2.0,3.0,1,16,0.5,0.0,0.5,6,2,4,6,23,Daily,0.5,>0.5,>0.5,0,>2,1,<=30,5,<0.5,5-10 miles,20 - 30
1925,15245,30123756,HOME_OWN,7.0,1.0,Never,5,2,3,3.0,2.0,2.0,3.0,2.0,1,4,1.0,0.0,0.5,2,1,1,5,21,Daily,0.5,>0.5,1,0,2,1,>60,3,0.5,10 - 15 miles,>30
1926,15249,30123803,HOME_OWN,7.0,5.0,Never,5,5,5,5.0,4.0,4.0,4.0,4.0,1,12,1.0,0.0,0.5,2,2,1,3,22,Daily,0.5,>0.5,1,0,2,1,>60,3,0,Not Sure,non-work
1927,15273,30124025,HOME_OWN,5.0,5.0,Never,5,5,5,4.0,2.0,5.0,5.0,5.0,2,11,1.0,0.0,0.0,9,2,2,6,24,Daily,1.0,0,1,0,1,1,>60,4,non-work,Not Sure,non-work
1928,15275,30124038,HOME_OWN,7.0,1.0,Never,4,3,3,4.0,4.0,2.0,3.0,2.0,1,8,1.0,0.0,0.0,10,1,1,5,21,Daily,1.0,0,1,0,2,1,>60,4,non-work,Not Sure,non-work
1929,15280,30124059,HOME_OWN,9.0,4.0,Rarely,5,5,5,4.0,3.0,5.0,5.0,5.0,1,12,1.0,0.0,1.0,2,2,1,3,23,Daily,1.0,1,1,0,2,1,40 - 50,5,1,5-10 miles,10 - 20
1930,15288,30124112,HOME_OWN,4.0,3.0,Never,5,5,5,1.0,1.0,1.0,5.0,5.0,1,1,0.6666666666666666,0.3333333333333333,0.0,4,2,2,6,24,Daily,0.6666666666666666,0,>0.5,<0.5,>2,1,30 - 40,5,non-work,Not Sure,non-work
1931,15289,30124115,HOME_OWN,3.0,2.0,Never,5,5,5,3.0,4.0,5.0,5.0,5.0,1,6,1.0,0.0,0.0,10,1,1,5,21,Daily,1.0,0,1,0,2,1,>60,4,non-work,Not Sure,non-work
1932,15290,30124118,HOME_OWN,7.0,5.0,Never,5,5,5,4.0,4.0,5.0,5.0,5.0,1,0,0.5,0.0,0.5,6,2,4,6,23,Daily,0.5,>0.5,>0.5,0,>2,1,30 - 40,5,0.5,5-10 miles,<=10
1933,15292,30124138,HOME_OWN,6.0,3.0,Never,3,3,4,2.0,2.0,2.0,4.0,2.0,1,4,1.0,0.0,0.0,10,1,1,5,21,Daily,1.0,0,1,0,2,1,>60,4,non-work,Not Sure,non-work
1934,15315,30124338,HOME_OWN,3.0,1.0,Rarely,4,4,4,4.0,3.0,4.0,5.0,5.0,2,0,1.0,0.0,1.0,1,2,1,1,23,Daily,1.0,1,1,0,1,1,<=30,4,1,<=5 miles,<=10
1935,15318,30124353,HOME_OWN,4.0,2.0,Never,5,5,5,1.0,2.0,4.0,4.0,4.0,1,8,1.0,0.0,0.0,7,2,1,1,23,Daily,1.0,0,1,0,2,1,30 - 40,5,non-work,Not Sure,non-work
1936,15323,30124362,HOME_OWN,6.0,2.0,Rarely,5,5,4,2.0,2.0,4.0,4.0,4.0,1,7,1.0,0.0,1.0,2,1,1,5,21,Daily,1.0,1,1,0,>2,1,40 - 50,5,1,10 - 15 miles,20 - 30
1937,15325,30124374,HOME_OWN,6.0,5.0,Never,4,4,4,2.0,2.0,2.0,3.0,2.0,1,9,0.4,0.4,0.2,4,1,4,6,21,Daily,0.4,<0.5,<0.5,<0.5,>2,1,<=30,4,<0.5,>15 miles,>30
1938,15331,30124455,HOME_OWN,8.0,2.0,Rarely,5,5,5,1.0,3.0,3.0,3.0,3.0,1,8,0.6666666666666666,0.0,0.6666666666666666,6,2,4,6,24,Daily,0.6666666666666666,>0.5,>0.5,0,>2,1,30 - 40,4,>0.5,10 - 15 miles,20 - 30
1939,15339,30124595,HOME_RENT,7.0,3.0,Never,4,4,4,4.0,3.0,4.0,5.0,3.0,1,9,0.6666666666666666,0.0,0.3333333333333333,8,2,1,1,23,Daily,0.6666666666666666,<0.5,>0.5,0,>2,1,30 - 40,5,<0.5,Not Sure,10 - 20
1940,15353,30124710,HOME_OWN,8.0,5.0,Never,5,5,5,2.0,2.0,5.0,5.0,5.0,1,6,1.0,0.0,1.0,2,2,4,6,23,Daily,1.0,1,1,0,2,1,40 - 50,3,1,<=5 miles,10 - 20
1941,15374,30124901,HOME_OWN,11.0,1.0,Never,4,5,5,4.0,3.0,5.0,5.0,5.0,1,11,1.0,0.0,1.0,2,2,1,3,22,Daily,1.0,1,1,0,2,1,50 - 60,3,1,5-10 miles,10 - 20
1942,15389,30125063,HOME_OWN,6.0,5.0,Never,5,5,5,2.0,2.0,5.0,5.0,5.0,1,0,1.0,0.0,0.0,10,2,4,6,23,Daily,1.0,0,1,0,2,1,>60,2,non-work,Not Sure,non-work
1943,15393,30125095,HOME_RENT,3.0,1.0,Never,4,4,5,3.0,3.0,2.0,5.0,3.0,2,2,1.0,0.0,0.0,9,2,2,6,24,Never,0.0,0,1,0,1,0,>60,3,non-work,Not Sure,non-work
1944,15398,30125121,HOME_OWN,9.0,5.0,Never,5,4,4,4.0,4.0,4.0,4.0,4.0,1,10,1.0,0.0,0.0,10,1,1,5,21,Rarely,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
1945,15401,30125161,HOME_RENT,4.0,3.0,Never,5,5,5,4.0,3.0,5.0,5.0,5.0,1,15,1.0,0.0,1.0,7,2,1,1,23,Daily,0.5,1,1,0,2,1,30 - 40,3,0.5,<=5 miles,<=10
1946,15414,30125258,HOME_OWN,6.0,5.0,Never,5,5,5,2.0,3.0,4.0,4.0,4.0,2,5,1.0,0.0,0.0,9,2,4,6,23,Daily,1.0,0,1,0,1,1,>60,5,non-work,Not Sure,non-work
1947,15437,30125432,HOME_OWN,9.0,2.0,Never,5,5,4,3.0,3.0,5.0,5.0,5.0,1,9,1.0,0.0,0.0,10,1,1,5,21,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
1948,15444,30125498,HOME_RENT,6.0,5.0,Never,5,5,4,1.0,1.0,5.0,5.0,5.0,1,16,0.4,0.2,0.2,4,2,4,6,22,Daily,0.4,<0.5,<0.5,<0.5,>2,1,<=30,4,<0.5,<=5 miles,10 - 20
1949,15464,30125672,HOME_OWN,3.0,1.0,Never,5,4,5,5.0,5.0,5.0,5.0,5.0,1,3,1.0,0.0,0.0,10,2,4,6,24,Daily,0.5,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
1950,15477,30125774,HOME_OWN,4.0,5.0,Never,5,5,5,2.0,3.0,4.0,4.0,4.0,2,0,1.0,0.0,0.0,9,2,4,6,24,Daily,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
1951,15486,30125847,HOME_OWN,6.0,4.0,Rarely,5,5,5,3.0,3.0,3.0,3.0,5.0,1,8,1.0,0.0,1.0,2,2,2,6,23,Daily,1.0,1,1,0,2,1,>60,3,1,<=5 miles,10 - 20
1952,15498,30125944,HOME_OWN,6.0,5.0,Never,5,5,5,1.0,2.0,3.0,5.0,5.0,1,8,0.5,0.0,0.25,6,2,4,6,24,Daily,0.5,<0.5,>0.5,0,>2,1,30 - 40,2,<0.5,>15 miles,>30
1953,15510,30126047,HOME_RENT,3.0,5.0,Never,5,5,5,3.0,4.0,5.0,5.0,5.0,2,3,1.0,0.0,0.0,9,1,1,5,21,Rarely,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
1954,15519,30126123,HOME_RENT,4.0,3.0,Never,5,5,5,3.0,3.0,3.0,3.0,3.0,2,6,1.0,0.0,1.0,1,2,2,6,24,Daily,1.0,1,1,0,1,1,50 - 60,5,1,<=5 miles,<=10
1955,15521,30126134,HOME_OWN,7.0,,,-9,-9,-9,3.0,2.0,4.0,4.0,4.0,1,15,1.0,0.0,1.0,2,1,1,2,21,Daily,1.0,1,1,0,2,1,50 - 60,5,0.5,5-10 miles,10 - 20
1956,15522,30126141,HOME_OWN,11.0,5.0,Rarely,5,5,5,4.0,2.0,5.0,5.0,5.0,1,23,0.5,0.0,0.75,6,2,4,6,23,Daily,0.75,>0.5,>0.5,0,>2,1,30 - 40,5,<0.5,5-10 miles,10 - 20
1957,15531,30126263,HOME_OWN,8.0,2.0,Never,4,4,5,2.0,3.0,4.0,4.0,2.0,1,3,1.0,0.0,0.0,10,2,4,6,24,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
1958,15536,30126298,HOME_RENT,5.0,5.0,Never,5,5,5,1.0,2.0,3.0,5.0,3.0,1,3,0.5,0.0,0.5,5,2,4,6,23,Daily,0.5,>0.5,>0.5,0,2,1,<=30,2,0.5,>15 miles,20 - 30
1959,15538,30126309,HOME_OWN,6.0,2.0,Never,5,4,4,4.0,2.0,4.0,4.0,4.0,1,8,1.0,0.0,0.0,2,1,1,5,21,Daily,1.0,0,1,0,2,1,50 - 60,5,non-work,Not Sure,non-work
1960,15557,30126415,HOME_OWN,8.0,2.0,Never,5,5,4,5.0,3.0,2.0,5.0,5.0,2,4,1.0,0.0,0.0,9,2,1,1,23,Daily,1.0,0,1,0,1,1,>60,5,non-work,Not Sure,non-work
1961,15560,30126447,HOME_OWN,10.0,4.0,Never,5,5,4,3.0,3.0,3.0,3.0,3.0,1,7,1.0,0.0,1.0,2,1,4,6,21,Daily,1.0,1,1,0,2,1,50 - 60,4,1,<=5 miles,<=10
1962,15561,30126484,HOME_OWN,11.0,5.0,Never,2,2,5,4.0,3.0,3.0,3.0,2.0,1,8,1.0,0.0,0.0,10,1,1,5,21,Daily,0.5,0,1,0,2,0,>60,5,non-work,Not Sure,non-work
1963,15576,30126573,HOME_OWN,8.0,5.0,Never,5,5,4,2.0,4.0,4.0,4.0,4.0,1,7,1.0,0.0,1.0,2,1,4,6,21,Daily,1.0,1,1,0,2,1,>60,4,1,10 - 15 miles,20 - 30
