,HOUSEID,HHFAMINC,WALK,TAXI,BUS,TRAIN,WALK2SAVE,BIKE2SAVE,PTRANS,HHRELATD,WRKCOUNT,LIF_CYC,URBAN,URBANSIZE,DRVRCNTPROP,HIGH_EDUC,HOMEOWN,WRKCOUNT_ratio,HHSIZE_cleaned,FT_ratio,AVG_WORK_DIST,one_job,flexible_work,HIGH_EDUC,URBANSIZE,URBAN,LIF_CYC,HHRELATD,PTRANS,BIKE2SAVE,WALK2SAVE,TRAIN,BUS,TAXI,WALK,HOMEOWN_HOME_OWN,HOMEOWN_HOME_RENT,WRKCOUNT_ratio_0,WRKCOUNT_ratio_1,WRKCOUNT_ratio_<0.5,WRKCOUNT_ratio_>0.5,HHSIZE_cleaned_1,HHSIZE_cleaned_2,HHSIZE_cleaned_>2,FT_ratio_0,FT_ratio_0.5,FT_ratio_1,FT_ratio_<0.5,FT_ratio_>0.5,FT_ratio_non-work,AVG_WORK_DIST_10 - 15 miles,AVG_WORK_DIST_5-10 miles,AVG_WORK_DIST_<=5 miles,AVG_WORK_DIST_>15 miles,AVG_WORK_DIST_Not Sure,one_job_0,one_job_0.5,one_job_1,one_job_<0.5,one_job_>0.5,one_job_non-work,flexible_work_0,flexible_work_0.5,flexible_work_1,flexible_work_<0.5,flexible_work_non-work
13913,40480515,11.0,2.0,4,5,2,5.0,5.0,2.0,2,0.0,1,4,6,1.0,5.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,5.0,6,4,1,2,2.0,5.0,5.0,2,5,4,2.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13914,40480669,8.0,1.0,5,4,4,4.0,4.0,2.0,1,0.5,10,1,3,1.0,5.0,HOME_OWN,>0.5,2,0,<=5 miles,0.5,0,5.0,3,1,10,1,2.0,4.0,4.0,4,4,5,1.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
13915,40481111,11.0,5.0,5,4,4,5.0,5.0,5.0,1,1.0,2,4,6,1.0,5.0,HOME_OWN,1,2,0.5,>15 miles,1,0.5,5.0,6,4,2,1,5.0,5.0,5.0,4,4,5,5.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
13916,40481276,6.0,1.0,4,2,2,2.0,5.0,1.0,2,0.0,1,1,5,0.0,3.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,3.0,5,1,1,2,1.0,5.0,2.0,2,2,4,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13917,40481341,4.0,5.0,5,5,5,5.0,5.0,5.0,1,0.5,7,2,6,1.0,3.0,HOME_OWN,>0.5,2,0.5,>15 miles,0.5,0.5,3.0,6,2,7,1,5.0,5.0,5.0,5,5,5,5.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
13918,40481616,4.0,1.0,5,5,5,2.0,5.0,5.0,1,0.5,10,1,5,1.0,2.0,HOME_OWN,>0.5,2,0.5,10 - 15 miles,0.5,0.5,2.0,5,1,10,1,5.0,5.0,2.0,5,5,5,1.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13919,40481738,3.0,1.0,5,4,4,3.0,1.0,5.0,2,0.0,9,1,2,1.0,1.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,1.0,2,1,9,2,5.0,1.0,3.0,4,4,5,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13920,40481804,8.0,1.0,5,5,4,4.0,5.0,4.0,1,1.0,2,1,5,1.0,4.0,HOME_OWN,1,2,1,5-10 miles,1,0,4.0,5,1,2,1,4.0,5.0,4.0,4,5,5,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
13921,40481928,7.0,3.0,5,5,5,3.0,2.0,3.0,1,0.5,6,4,6,0.5,5.0,HOME_OWN,>0.5,>2,0.5,5-10 miles,<0.5,<0.5,5.0,6,4,6,1,3.0,2.0,3.0,5,5,5,3.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
13922,40482057,4.0,2.0,-9,-9,-9,,,,2,0.0,9,1,1,1.0,3.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,3.0,1,1,9,2,,,,-9,-9,-9,2.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13923,40482066,6.0,2.0,5,5,5,2.0,2.0,4.0,1,0.0,10,1,2,1.0,3.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,3.0,2,1,10,1,4.0,2.0,2.0,5,5,5,2.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13924,40482182,6.0,4.0,5,5,4,3.0,5.0,5.0,1,0.6666666666666666,10,1,3,0.6666666666666666,3.0,HOME_OWN,>0.5,>2,>0.5,>15 miles,>0.5,<0.5,3.0,3,1,10,1,5.0,5.0,3.0,4,5,5,4.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
13925,40482383,6.0,4.0,5,5,5,2.0,2.0,2.0,1,1.0,2,4,6,1.0,4.0,HOME_OWN,1,2,1,10 - 15 miles,1,0.5,4.0,6,4,2,1,2.0,2.0,2.0,5,5,5,4.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13926,40482542,7.0,3.0,5,5,5,4.0,4.0,5.0,1,0.5,2,1,1,1.0,4.0,HOME_OWN,>0.5,2,0.5,>15 miles,0.5,0,4.0,1,1,2,1,5.0,4.0,4.0,5,5,5,3.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
13927,40482591,1.0,2.0,-9,-9,-9,,,,1,0.0,10,1,5,0.0,1.0,HOME_RENT,0,2,non-work,Not Sure,non-work,non-work,1.0,5,1,10,1,,,,-9,-9,-9,2.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13928,40482595,5.0,3.0,5,5,5,4.0,4.0,5.0,1,0.5,2,4,6,1.0,3.0,HOME_OWN,>0.5,2,0.5,>15 miles,0.5,0,3.0,6,4,2,1,5.0,4.0,4.0,5,5,5,3.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
13929,40482674,5.0,1.0,5,4,4,2.0,2.0,2.0,1,0.6666666666666666,6,1,1,0.6666666666666666,5.0,HOME_OWN,>0.5,>2,<0.5,<=5 miles,<0.5,0,5.0,1,1,6,1,2.0,2.0,2.0,4,4,5,1.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
13930,40482733,4.0,1.0,5,5,5,3.0,3.0,3.0,2,0.0,9,1,1,1.0,5.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,5.0,1,1,9,2,3.0,3.0,3.0,5,5,5,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13931,40482775,4.0,2.0,4,4,4,3.0,5.0,3.0,1,0.5,2,1,5,1.0,5.0,HOME_OWN,>0.5,2,0,5-10 miles,0,0.5,5.0,5,1,2,1,3.0,5.0,3.0,4,4,4,2.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13932,40482794,6.0,4.0,5,5,5,5.0,5.0,5.0,1,1.0,2,2,6,1.0,3.0,HOME_OWN,1,2,1,5-10 miles,1,0.5,3.0,6,2,2,1,5.0,5.0,5.0,5,5,5,4.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13933,40482905,7.0,5.0,5,5,5,5.0,5.0,5.0,1,1.0,2,4,6,1.0,4.0,HOME_OWN,1,2,1,>15 miles,1,0.5,4.0,6,4,2,1,5.0,5.0,5.0,5,5,5,5.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
13934,40483000,2.0,,2,1,-9,3.0,3.0,2.0,2,1.0,1,1,2,0.0,5.0,HOME_RENT,1,1,1,5-10 miles,1,0,5.0,2,1,1,2,2.0,3.0,3.0,-9,1,2,,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
13935,40483144,9.0,1.0,5,5,4,2.0,3.0,3.0,1,1.0,2,1,5,1.0,4.0,HOME_OWN,1,2,0.5,10 - 15 miles,1,0.5,4.0,5,1,2,1,3.0,3.0,2.0,4,5,5,1.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13936,40483163,6.0,1.0,5,5,5,5.0,5.0,5.0,1,0.0,10,4,6,1.0,5.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,5.0,6,4,10,1,5.0,5.0,5.0,5,5,5,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13937,40483177,1.0,1.0,5,2,5,1.0,5.0,1.0,1,0.0,2,2,6,0.0,2.0,HOME_RENT,0,2,non-work,Not Sure,non-work,non-work,2.0,6,2,2,1,1.0,5.0,1.0,5,2,5,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13938,40483308,5.0,,-9,-9,-9,,,,1,0.0,10,2,6,0.5,3.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,3.0,6,2,10,1,,,,-9,-9,-9,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13939,40483320,4.0,2.0,5,5,5,5.0,5.0,5.0,2,0.0,9,4,6,1.0,3.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,3.0,6,4,9,2,5.0,5.0,5.0,5,5,5,2.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13940,40483501,9.0,2.0,4,4,4,5.0,5.0,5.0,1,0.0,10,4,6,0.6666666666666666,5.0,HOME_OWN,0,>2,non-work,Not Sure,non-work,non-work,5.0,6,4,10,1,5.0,5.0,5.0,4,4,4,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13941,40483566,7.0,5.0,5,5,5,5.0,5.0,5.0,1,0.3333333333333333,6,1,2,0.3333333333333333,3.0,HOME_OWN,<0.5,>2,<0.5,>15 miles,<0.5,<0.5,3.0,2,1,6,1,5.0,5.0,5.0,5,5,5,5.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
13942,40483677,4.0,4.0,5,5,5,4.0,5.0,5.0,1,0.0,10,1,1,1.0,3.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,3.0,1,1,10,1,5.0,5.0,4.0,5,5,5,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13943,40483730,5.0,2.0,5,2,5,1.0,3.0,1.0,1,0.5,2,1,3,0.5,2.0,HOME_OWN,>0.5,2,0.5,<=5 miles,0.5,0.5,2.0,3,1,2,1,1.0,3.0,1.0,5,2,5,2.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
13944,40483750,5.0,5.0,5,5,5,3.0,3.0,3.0,1,0.5,4,1,1,0.5,3.0,HOME_OWN,>0.5,>2,<0.5,<=5 miles,0.5,0,3.0,1,1,4,1,3.0,3.0,3.0,5,5,5,5.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
13945,40483964,7.0,3.0,5,5,5,3.0,5.0,5.0,1,0.6666666666666666,4,2,6,0.6666666666666666,5.0,HOME_OWN,>0.5,>2,>0.5,>15 miles,>0.5,0,5.0,6,2,4,1,5.0,5.0,3.0,5,5,5,3.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
13946,40484020,3.0,1.0,4,4,5,2.0,2.0,3.0,1,0.0,10,1,1,0.5,3.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,3.0,1,1,10,1,3.0,2.0,2.0,5,4,4,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13947,40484083,3.0,5.0,5,5,5,4.0,5.0,5.0,2,0.0,9,2,6,1.0,3.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,3.0,6,2,9,2,5.0,5.0,4.0,5,5,5,5.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13948,40484236,7.0,5.0,5,5,5,5.0,5.0,5.0,1,0.5,10,4,6,1.0,3.0,HOME_OWN,>0.5,2,0.5,>15 miles,0.5,0,3.0,6,4,10,1,5.0,5.0,5.0,5,5,5,5.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
13949,40484297,6.0,3.0,5,5,5,3.0,5.0,5.0,1,1.0,2,1,3,1.0,2.0,HOME_OWN,1,2,1,5-10 miles,1,0.5,2.0,3,1,2,1,5.0,5.0,3.0,5,5,5,3.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13950,40484477,7.0,1.0,4,3,1,3.0,3.0,1.0,2,1.0,1,1,5,1.0,4.0,HOME_OWN,1,1,1,5-10 miles,1,0,4.0,5,1,1,2,1.0,3.0,3.0,1,3,4,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
13951,40484521,11.0,1.0,3,5,4,2.0,4.0,2.0,1,1.0,2,1,3,1.0,5.0,HOME_OWN,1,2,0.5,10 - 15 miles,1,0.5,5.0,3,1,2,1,2.0,4.0,2.0,4,5,3,1.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13952,40484531,4.0,4.0,5,4,5,4.0,5.0,4.0,1,0.0,10,1,3,0.5,2.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,2.0,3,1,10,1,4.0,5.0,4.0,5,4,5,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13953,40484623,8.0,4.0,5,5,5,4.0,3.0,4.0,2,1.0,1,1,3,1.0,4.0,HOME_RENT,1,1,1,5-10 miles,1,1,4.0,3,1,1,2,4.0,3.0,4.0,5,5,5,4.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13954,40484975,2.0,1.0,4,3,5,1.0,3.0,2.0,2,0.0,1,1,1,0.0,3.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,3.0,1,1,1,2,2.0,3.0,1.0,5,3,4,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13955,40485080,8.0,5.0,5,4,1,5.0,5.0,1.0,2,1.0,1,1,5,1.0,4.0,HOME_OWN,1,1,1,>15 miles,1,1,4.0,5,1,1,2,1.0,5.0,5.0,1,4,5,5.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
13956,40485126,11.0,2.0,4,4,4,2.0,3.0,3.0,1,0.6,8,1,3,1.0,5.0,HOME_OWN,>0.5,>2,>0.5,10 - 15 miles,>0.5,<0.5,5.0,3,1,8,1,3.0,3.0,2.0,4,4,4,2.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13957,40485231,6.0,2.0,4,1,1,1.0,3.0,4.0,1,0.6666666666666666,6,1,5,0.3333333333333333,4.0,HOME_OWN,>0.5,>2,>0.5,5-10 miles,<0.5,<0.5,4.0,5,1,6,1,4.0,3.0,1.0,1,1,4,2.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
13958,40485293,2.0,2.0,5,5,5,4.0,4.0,4.0,2,0.0,9,1,3,1.0,3.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,3.0,3,1,9,2,4.0,4.0,4.0,5,5,5,2.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13959,40485355,3.0,4.0,4,4,4,3.0,3.0,3.0,1,1.0,2,1,3,1.0,4.0,HOME_RENT,1,2,1,5-10 miles,0.5,0.5,4.0,3,1,2,1,3.0,3.0,3.0,4,4,4,4.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13960,40485357,,,-9,-9,-9,,,,1,0.0,10,4,6,1.0,2.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,2.0,6,4,10,1,,,,-9,-9,-9,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13961,40485383,2.0,5.0,5,5,5,4.0,4.0,4.0,2,0.0,9,4,6,1.0,2.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,2.0,6,4,9,2,4.0,4.0,4.0,5,5,5,5.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13962,40485388,3.0,1.0,2,5,5,2.0,3.0,3.0,1,0.25,6,4,6,0.5,3.0,HOME_RENT,<0.5,>2,<0.5,>15 miles,<0.5,<0.5,3.0,6,4,6,1,3.0,3.0,2.0,5,5,2,1.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
13963,40485397,5.0,5.0,5,5,5,5.0,5.0,5.0,2,0.0,9,4,6,1.0,2.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,2.0,6,4,9,2,5.0,5.0,5.0,5,5,5,5.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13964,40485399,9.0,4.0,4,5,4,4.0,4.0,4.0,1,1.0,2,1,1,1.0,4.0,HOME_OWN,1,2,0.5,<=5 miles,1,0.5,4.0,1,1,2,1,4.0,4.0,4.0,4,5,4,4.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
13965,40485424,2.0,2.0,4,5,5,2.0,3.0,3.0,2,0.0,9,1,3,1.0,3.0,HOME_RENT,0,1,non-work,Not Sure,non-work,non-work,3.0,3,1,9,2,3.0,3.0,2.0,5,5,4,2.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13966,40485470,6.0,5.0,5,5,5,4.0,4.0,4.0,2,0.0,9,4,6,1.0,5.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,5.0,6,4,9,2,4.0,4.0,4.0,5,5,5,5.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13967,40485488,9.0,5.0,5,5,5,5.0,5.0,5.0,1,0.5,6,4,6,0.5,5.0,HOME_OWN,>0.5,>2,0.5,5-10 miles,0.5,<0.5,5.0,6,4,6,1,5.0,5.0,5.0,5,5,5,5.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13968,40485652,6.0,1.0,5,5,5,3.0,3.0,3.0,1,0.5,10,4,6,1.0,3.0,HOME_OWN,>0.5,2,0.5,5-10 miles,0.5,0.5,3.0,6,4,10,1,3.0,3.0,3.0,5,5,5,1.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13969,40485814,2.0,5.0,5,5,5,5.0,5.0,5.0,2,0.0,9,1,1,1.0,3.0,HOME_RENT,0,1,non-work,Not Sure,non-work,non-work,3.0,1,1,9,2,5.0,5.0,5.0,5,5,5,5.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13970,40485832,,5.0,5,5,4,5.0,5.0,5.0,1,0.5,2,4,6,1.0,2.0,HOME_OWN,>0.5,>2,<0.5,5-10 miles,<0.5,<0.5,2.0,6,4,2,1,5.0,5.0,5.0,4,5,5,5.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
13971,40486084,8.0,,-9,1,-9,3.0,5.0,3.0,1,0.5,2,1,5,0.5,4.0,HOME_OWN,>0.5,2,non-work,Not Sure,non-work,non-work,4.0,5,1,2,1,3.0,5.0,3.0,-9,1,-9,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13972,40486147,3.0,3.0,5,5,5,4.0,5.0,5.0,2,0.0,9,4,6,1.0,3.0,HOME_RENT,0,1,non-work,Not Sure,non-work,non-work,3.0,6,4,9,2,5.0,5.0,4.0,5,5,5,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13973,40486187,4.0,1.0,5,2,5,2.0,3.0,2.0,2,1.0,1,1,1,0.0,5.0,HOME_RENT,1,1,1,<=5 miles,1,0,5.0,1,1,1,2,2.0,3.0,2.0,5,2,5,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
13974,40486250,8.0,4.0,5,5,5,4.0,4.0,3.0,1,0.25,6,1,1,0.5,4.0,HOME_OWN,<0.5,>2,<0.5,10 - 15 miles,<0.5,<0.5,4.0,1,1,6,1,3.0,4.0,4.0,5,5,5,4.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
13975,40486324,9.0,3.0,4,5,4,5.0,5.0,5.0,2,1.0,1,1,2,1.0,4.0,HOME_OWN,1,1,1,5-10 miles,1,0,4.0,2,1,1,2,5.0,5.0,5.0,4,5,4,3.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
13976,40486344,6.0,5.0,5,5,5,2.0,5.0,5.0,2,1.0,1,1,3,1.0,3.0,HOME_OWN,1,1,1,>15 miles,1,0,3.0,3,1,1,2,5.0,5.0,2.0,5,5,5,5.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
13977,40486681,10.0,1.0,4,5,4,4.0,5.0,4.0,1,1.0,2,1,2,1.0,5.0,HOME_OWN,1,2,1,5-10 miles,1,0.5,5.0,2,1,2,1,4.0,5.0,4.0,4,5,4,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13978,40486706,6.0,4.0,4,5,5,4.0,4.0,4.0,1,0.3333333333333333,3,2,6,0.3333333333333333,5.0,HOME_OWN,<0.5,>2,<0.5,<=5 miles,<0.5,<0.5,5.0,6,2,3,1,4.0,4.0,4.0,5,5,4,4.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
13979,40486865,3.0,4.0,5,2,2,2.0,2.0,2.0,1,0.3333333333333333,4,1,5,0.6666666666666666,3.0,HOME_OWN,<0.5,>2,<0.5,<=5 miles,<0.5,<0.5,3.0,5,1,4,1,2.0,2.0,2.0,2,2,5,4.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
13980,40487265,5.0,1.0,4,3,4,3.0,3.0,3.0,1,0.5,10,1,1,1.0,5.0,HOME_OWN,>0.5,2,0,10 - 15 miles,0.5,0.5,5.0,1,1,10,1,3.0,3.0,3.0,4,3,4,1.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13981,40487633,5.0,1.0,5,5,5,5.0,5.0,5.0,1,0.0,10,1,5,1.0,5.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,5.0,5,1,10,1,5.0,5.0,5.0,5,5,5,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13982,40487697,5.0,3.0,5,5,5,4.0,5.0,3.0,1,0.0,10,4,6,1.0,3.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,3.0,6,4,10,1,3.0,5.0,4.0,5,5,5,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13983,40487741,9.0,1.0,4,5,2,2.0,3.0,2.0,1,1.0,2,1,3,1.0,4.0,HOME_OWN,1,2,1,5-10 miles,1,0.5,4.0,3,1,2,1,2.0,3.0,2.0,2,5,4,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13984,40487884,4.0,,5,5,5,5.0,5.0,5.0,1,0.0,10,1,2,1.0,3.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,3.0,2,1,10,1,5.0,5.0,5.0,5,5,5,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13985,40487989,2.0,1.0,3,2,4,1.0,1.0,1.0,2,1.0,1,1,1,0.0,2.0,HOME_RENT,1,1,0,<=5 miles,1,1,2.0,1,1,1,2,1.0,1.0,1.0,4,2,3,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
13986,40488246,7.0,5.0,5,5,5,5.0,5.0,5.0,1,0.0,10,4,6,1.0,3.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,3.0,6,4,10,1,5.0,5.0,5.0,5,5,5,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
