,HOUSEID,TRAVDAY,HOMEOWN,HHFAMINC,WALK,BIKE,TAXI,BUS,TRAIN,PRICE,PLACE,WALK2SAVE,BIKE2SAVE,PTRANS,HHRELATD,DRVRCNT,CNTTDHH,NUMADLT,YOUNGCHILD,WRKCOUNT,LIF_CYC,RAIL,URBAN,URBANSIZE,CDIVMSAR,WEBUSE17,SMPLSRCE,DRVRCNTPROP,WRKCOUNT_ratio,NUMADLT_ratio,YOUNGCHILD_ratio,HHSIZE_cleaned,VEHOWN,AVG_AGE,AVG_AGE_binned,HIGH_EDUC,FT_ratio,AVG_WORK_DIST,AVG_TIME,HEALTH,avg_trips,avg_trips_binned,one_job,flexible_work
7662,30471887,4,HOME_OWN,NA,5,Never,5,5,5,4,3,5,5,5,1,2,6,1.0,0.0,0.0,10,2,1,3,22,Rarely,2,1.0,0,1,0,2,1,71.0,>60,2.0,non-work,Not Sure,non-work,3.0,3.0,2 - 3,non-work,non-work
7663,30471910,3,HOME_OWN,6,5,Never,5,5,5,4,4,4,4,4,1,2,11,1.0,0.0,1.0,2,2,1,1,23,Daily,2,1.0,1,1,0,2,1,59.5,50 - 60,4.0,1,5-10 miles,10 - 20,3.0,5.5,>5,1,0.5
7664,30471976,7,HOME_OWN,5,5,Never,5,5,5,5,5,5,5,5,1,1,0,1.0,0.0,0.0,10,2,2,6,24,Never,2,0.3333333333333333,0,1,0,>2,1,69.33333333333333,>60,2.0,non-work,Not Sure,non-work,3.0,0.0,<=2,non-work,non-work
7665,30472093,7,HOME_OWN,7,5,Never,5,-9,-9,4,4,4,4,4,2,1,0,1.0,0.0,0.0,9,1,1,5,21,Daily,1,1.0,0,1,0,1,1,62.0,>60,5.0,non-work,Not Sure,non-work,2.0,0.0,<=2,non-work,non-work
7666,30472110,1,HOME_OWN,3,2,Never,5,5,5,1,3,2,5,5,2,1,2,1.0,0.0,0.0,9,2,1,1,23,Daily,2,1.0,0,1,0,1,1,73.0,>60,3.0,non-work,Not Sure,non-work,1.0,2.0,<=2,non-work,non-work
7667,30472112,4,HOME_RENT,7,1,Never,3,1,1,4,3,2,5,2,1,1,5,1.0,0.0,1.0,7,1,1,5,21,Daily,2,0.5,1,1,0,2,0,34.5,30 - 40,3.0,0,<=5 miles,10 - 20,3.0,2.5,2 - 3,0.5,0.5
7668,30472151,3,HOME_OWN,11,1,Never,4,5,2,4,3,4,5,2,1,2,13,0.4,0.2,0.4,4,1,1,5,21,Daily,1,0.4,<0.5,<0.5,<0.5,>2,1,24.5,<=30,5.0,<0.5,>15 miles,>30,2.0,3.25,3 - 4,<0.5,0
7669,30472157,7,HOME_OWN,10,2,Rarely,4,5,4,4,3,1,1,1,1,2,9,1.0,0.0,0.5,10,2,2,6,24,Daily,2,1.0,>0.5,1,0,2,1,56.0,50 - 60,5.0,0.5,>15 miles,>30,1.0,4.5,4 - 5,0.5,0
7670,30472263,4,HOME_OWN,8,NA,NA,-9,-9,-9,3,2,4,4,4,1,2,14,1.0,0.0,0.0,10,2,4,6,23,Daily,2,1.0,0,1,0,2,1,68.5,>60,5.0,non-work,Not Sure,non-work,2.0,7.0,>5,non-work,non-work
7671,30472373,1,HOME_RENT,1,1,Never,3,2,5,5,2,1,5,1,2,0,3,1.0,0.0,0.0,9,2,1,1,23,Rarely,2,0.0,0,1,0,1,0,60.0,50 - 60,4.0,non-work,Not Sure,non-work,2.0,3.0,2 - 3,non-work,non-work
7672,30472382,5,HOME_OWN,6,3,Never,5,5,5,3,2,3,3,3,1,>2,12,1.0,0.0,0.3333333333333333,10,1,1,5,21,Daily,2,1.0,<0.5,1,0,>2,1,56.66666666666666,50 - 60,5.0,non-work,Not Sure,non-work,4.0,4.0,3 - 4,non-work,non-work
7673,30472439,5,NA,5,4,Never,5,5,5,2,2,4,4,5,2,1,3,1.0,0.0,1.0,1,2,2,6,24,Rarely,2,1.0,1,1,0,1,1,65.0,>60,3.0,1,>15 miles,>30,2.0,3.0,2 - 3,1,1
7674,30472455,7,HOME_RENT,5,3,Rarely,4,5,5,5,5,5,5,5,2,1,5,1.0,0.0,1.0,1,2,4,6,22,Daily,2,1.0,1,1,0,1,1,33.0,30 - 40,5.0,1,<=5 miles,10 - 20,2.0,5.0,4 - 5,1,1
7675,30472478,3,HOME_OWN,9,1,Rarely,5,5,5,4,3,4,4,5,1,2,0,1.0,0.0,0.5,10,2,1,3,22,Daily,2,1.0,>0.5,1,0,2,1,68.0,>60,5.0,0,>15 miles,<=10,1.0,0.0,<=2,0.5,0
7676,30472491,6,HOME_OWN,3,NA,NA,-9,-9,-9,2,3,5,NA,NA,1,2,9,1.0,0.0,0.0,10,2,4,6,23,Never,2,1.0,0,1,0,2,1,76.5,>60,2.0,non-work,Not Sure,non-work,4.0,4.5,4 - 5,non-work,non-work
7677,30472507,3,HOME_OWN,NA,2,Rarely,5,5,5,2,5,2,3,5,1,2,10,1.0,0.0,0.0,10,2,4,6,23,Daily,2,1.0,0,1,0,2,1,75.5,>60,3.0,non-work,Not Sure,non-work,2.0,5.0,4 - 5,non-work,non-work
7678,30472535,6,HOME_OWN,NA,2,Rarely,5,4,4,2,3,4,4,3,1,2,4,1.0,0.0,0.5,2,2,4,6,23,Daily,2,1.0,>0.5,1,0,2,1,76.5,>60,3.0,0,5-10 miles,10 - 20,2.0,2.0,<=2,0.5,0
7679,30472537,1,HOME_RENT,4,NA,NA,-9,-9,-9,2,3,2,2,4,1,2,12,0.5,0.0,0.25,6,2,1,2,23,Daily,2,0.5,<0.5,>0.5,0,>2,1,21.25,<=30,3.0,<0.5,5-10 miles,10 - 20,4.0,3.0,2 - 3,<0.5,0
7680,30472599,7,HOME_RENT,5,4,Rarely,5,5,5,3,4,4,4,4,1,2,5,1.0,0.0,0.5,10,2,1,1,23,Daily,2,1.0,>0.5,1,0,2,1,69.5,>60,3.0,0,5-10 miles,20 - 30,5.0,2.5,2 - 3,0.5,0.5
7681,30472677,5,HOME_OWN,5,1,Rarely,5,5,5,4,4,3,4,5,1,1,4,1.0,0.0,0.5,10,2,2,6,24,Daily,2,0.5,>0.5,1,0,2,1,71.5,>60,3.0,0.5,5-10 miles,10 - 20,4.0,2.0,<=2,0.5,0.5
7682,30472813,1,HOME_OWN,3,1,Rarely,4,4,4,2,3,1,1,3,2,1,7,1.0,0.0,1.0,1,2,1,3,23,Daily,1,1.0,1,1,0,1,1,65.0,>60,5.0,0,10 - 15 miles,20 - 30,3.0,7.0,>5,1,0
7683,30472836,4,HOME_OWN,10,4,Never,5,5,4,4,2,4,4,5,1,2,5,0.4,0.6,0.4,4,2,4,6,23,Daily,2,0.4,<0.5,<0.5,>0.5,>2,1,29.0,<=30,4.0,<0.5,>15 miles,20 - 30,1.0,2.5,2 - 3,<0.5,<0.5
7684,30473056,4,HOME_RENT,6,3,Never,4,5,4,5,5,5,5,5,2,1,4,1.0,0.0,1.0,1,2,1,2,23,Daily,2,1.0,1,1,0,1,1,63.0,>60,3.0,1,5-10 miles,20 - 30,2.0,4.0,3 - 4,1,0
7685,30473162,2,HOME_RENT,6,1,Daily,4,3,4,4,4,2,2,4,1,2,5,1.0,0.0,1.0,7,2,1,2,23,Daily,2,1.0,1,1,0,2,1,32.5,30 - 40,4.0,1,<=5 miles,10 - 20,2.0,2.5,2 - 3,1,0.5
7686,30473247,6,HOME_OWN,3,NA,NA,5,5,5,1,1,5,5,5,2,1,0,1.0,0.0,0.0,9,2,4,6,24,Never,2,1.0,0,1,0,1,1,79.0,>60,2.0,non-work,Not Sure,non-work,4.0,0.0,<=2,non-work,non-work
7687,30473297,3,HOME_RENT,9,1,Rarely,3,5,2,3,3,3,2,2,2,1,4,1.0,0.0,1.0,1,1,1,5,21,Daily,2,1.0,1,1,0,1,1,30.0,<=30,5.0,1,<=5 miles,10 - 20,1.0,4.0,3 - 4,1,0
7688,30473410,1,HOME_OWN,6,NA,NA,-9,-9,-9,3,2,NA,NA,NA,1,2,6,1.0,0.0,0.0,10,2,1,3,23,Daily,2,1.0,0,1,0,2,1,69.5,>60,4.0,non-work,Not Sure,non-work,3.0,3.0,2 - 3,non-work,non-work
7689,30473436,4,HOME_RENT,2,3,Never,5,5,5,3,2,5,5,5,1,1,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,4,2,2,6,22,Daily,2,0.3333333333333333,<0.5,>0.5,<0.5,>2,1,31.0,30 - 40,4.0,0,<=5 miles,<=10,3.0,1.0,<=2,<0.5,<0.5
7690,30473454,6,HOME_OWN,8,1,Rarely,4,4,3,2,3,2,3,1,2,1,7,1.0,0.0,1.0,1,1,4,6,21,Daily,2,1.0,1,1,0,1,1,64.0,>60,5.0,1,>15 miles,20 - 30,1.0,7.0,>5,0,1
7691,30473536,4,HOME_OWN,5,NA,NA,-9,-9,-9,3,NA,NA,NA,NA,2,1,2,1.0,0.0,0.0,9,2,1,1,23,Daily,2,1.0,0,1,0,1,1,92.0,>60,2.0,non-work,Not Sure,non-work,3.0,2.0,<=2,non-work,non-work
7692,30473676,2,HOME_OWN,3,1,Never,4,2,2,2,3,1,1,2,1,1,4,0.5,0.25,0.25,4,1,1,5,21,Daily,2,0.25,<0.5,>0.5,<0.5,>2,1,31.0,30 - 40,5.0,non-work,Not Sure,non-work,1.0,1.3333333333333333,<=2,non-work,non-work
7693,30473892,6,HOME_OWN,4,2,Never,5,5,5,1,1,3,3,3,2,1,0,1.0,0.0,0.0,1,2,1,2,23,Rarely,2,1.0,0,1,0,1,1,65.0,>60,1.0,non-work,Not Sure,non-work,2.0,0.0,<=2,non-work,non-work
7694,30473920,4,HOME_OWN,6,4,Never,5,5,5,2,2,4,5,5,1,>2,12,1.0,0.0,0.0,10,2,4,6,24,Daily,2,1.0,0,1,0,>2,1,48.333333333333336,40 - 50,3.0,non-work,Not Sure,non-work,2.0,4.0,3 - 4,non-work,non-work
7695,30473924,6,HOME_OWN,9,5,Never,5,5,5,4,4,4,4,4,1,>2,18,0.75,0.0,1.0,8,2,1,3,23,Daily,2,1.0,1,>0.5,0,>2,1,34.25,30 - 40,5.0,<0.5,>15 miles,20 - 30,1.0,4.5,4 - 5,>0.5,<0.5
7696,30474018,4,HOME_OWN,10,3,Never,5,4,4,4,3,3,3,4,1,2,12,1.0,0.0,1.0,2,2,1,1,23,Daily,2,1.0,1,1,0,2,1,54.0,50 - 60,5.0,1,<=5 miles,<=10,3.0,6.0,>5,1,0
7697,30474049,7,HOME_OWN,7,3,Never,5,4,4,1,4,3,5,5,1,2,10,1.0,0.0,0.5,2,2,1,1,23,Daily,2,1.0,>0.5,1,0,2,1,60.5,>60,5.0,0.5,>15 miles,20 - 30,3.0,5.0,4 - 5,0,0.5
7698,30474091,5,HOME_OWN,6,5,Never,5,5,5,2,2,5,5,5,2,1,0,1.0,0.0,0.0,9,1,1,2,21,Daily,2,1.0,0,1,0,1,1,60.0,50 - 60,3.0,non-work,Not Sure,non-work,4.0,0.0,<=2,non-work,non-work
7699,30474112,3,HOME_RENT,4,3,Never,-9,4,4,1,2,4,4,4,1,2,6,1.0,0.0,0.5,10,1,1,2,21,Rarely,2,1.0,>0.5,1,0,2,1,45.0,40 - 50,4.0,non-work,Not Sure,non-work,3.0,3.0,2 - 3,non-work,non-work
7700,30474159,4,HOME_RENT,8,2,Never,4,4,4,2,3,4,5,5,1,2,11,1.0,0.0,1.0,2,2,1,1,23,Daily,2,1.0,1,1,0,2,1,30.5,30 - 40,5.0,1,5-10 miles,10 - 20,1.0,5.5,>5,1,0.5
7701,30474166,6,HOME_OWN,11,2,Rarely,5,5,5,4,3,4,4,5,1,2,14,1.0,0.0,1.0,2,2,1,3,23,Daily,1,1.0,1,1,0,2,1,63.0,>60,5.0,1,5-10 miles,10 - 20,2.0,7.0,>5,1,0
7702,30474185,7,NA,9,1,Rarely,3,4,1,4,4,3,2,1,1,1,18,1.0,0.0,1.0,2,1,1,5,21,Daily,1,0.3333333333333333,1,1,0,>2,1,50.0,40 - 50,4.0,>0.5,10 - 15 miles,>30,2.0,6.0,>5,1,<0.5
7703,30474244,5,HOME_OWN,7,2,NA,-9,-9,-9,3,3,4,3,3,2,1,5,1.0,0.0,1.0,1,2,1,3,22,Daily,2,1.0,1,1,0,1,1,64.0,>60,5.0,0,<=5 miles,10 - 20,2.0,5.0,4 - 5,1,0
7704,30474293,1,HOME_RENT,7,1,Never,4,5,4,2,3,2,3,3,2,1,3,1.0,0.0,1.0,1,2,1,3,23,Daily,2,1.0,1,1,0,1,1,28.0,<=30,5.0,1,<=5 miles,10 - 20,1.0,3.0,2 - 3,1,1
7705,30474479,3,HOME_OWN,10,2,Rarely,4,4,4,4,2,2,4,4,1,>2,16,1.0,0.0,1.0,2,1,1,5,21,Daily,2,1.0,1,1,0,>2,1,49.0,40 - 50,5.0,1,>15 miles,>30,1.0,5.333333333333333,>5,1,<0.5
7706,30474601,6,HOME_RENT,1,2,Never,5,4,5,2,3,3,3,2,1,1,2,1.0,0.0,0.0,10,1,1,5,21,Daily,2,0.5,0,1,0,2,1,67.0,>60,3.0,non-work,Not Sure,non-work,4.0,1.0,<=2,non-work,non-work
7707,30474701,6,HOME_OWN,8,1,Rarely,-9,-9,-9,3,2,5,5,5,1,2,9,1.0,0.0,1.0,2,2,4,6,22,Daily,2,1.0,1,1,0,2,1,50.0,40 - 50,5.0,1,>15 miles,20 - 30,2.0,4.5,4 - 5,1,0.5
7708,30474716,3,HOME_OWN,9,4,Never,5,5,5,4,4,5,5,5,1,2,8,1.0,0.0,1.0,2,2,1,2,23,Daily,2,1.0,1,1,0,2,1,58.0,50 - 60,5.0,0.5,>15 miles,>30,1.0,4.0,3 - 4,1,0.5
7709,30474723,4,HOME_OWN,3,1,Never,5,1,1,2,2,2,3,1,2,1,6,1.0,0.0,0.0,1,1,1,5,21,Daily,2,1.0,0,1,0,1,1,57.0,50 - 60,2.0,non-work,Not Sure,non-work,4.0,6.0,>5,non-work,non-work
7710,30474746,3,HOME_OWN,7,3,Never,5,5,3,2,4,5,5,5,1,>2,6,1.0,0.0,1.0,2,2,4,6,23,Daily,2,1.0,1,1,0,>2,1,50.66666666666666,50 - 60,4.0,>0.5,5-10 miles,10 - 20,3.0,2.0,<=2,1,<0.5
7711,30474804,4,HOME_OWN,5,3,Rarely,5,5,5,5,5,3,3,3,2,1,10,1.0,0.0,1.0,1,2,2,6,24,Daily,2,1.0,1,1,0,1,1,52.0,50 - 60,5.0,1,<=5 miles,<=10,1.0,10.0,>5,1,1
7712,30474919,1,HOME_OWN,8,1,Rarely,4,4,4,2,2,2,4,4,1,2,8,1.0,0.0,0.0,10,1,1,5,21,Daily,2,1.0,0,1,0,2,1,65.0,>60,5.0,non-work,Not Sure,non-work,2.0,4.0,3 - 4,non-work,non-work
7713,30474966,3,HOME_OWN,4,2,Rarely,5,5,5,3,3,4,4,5,1,2,4,1.0,0.0,1.0,2,2,4,6,24,Daily,2,1.0,1,1,0,2,1,24.0,<=30,4.0,1,10 - 15 miles,20 - 30,2.0,2.0,<=2,1,0.5
7714,30475015,3,HOME_OWN,5,3,Rarely,4,5,5,2,2,2,2,4,2,1,4,1.0,0.0,1.0,1,2,1,3,22,Daily,1,1.0,1,1,0,1,1,41.0,40 - 50,4.0,1,>15 miles,20 - 30,2.0,4.0,3 - 4,1,1
7715,30475104,7,HOME_OWN,8,3,Never,5,5,5,1,1,4,5,5,1,>2,8,1.0,0.0,0.75,8,2,4,6,22,Daily,2,1.0,>0.5,1,0,>2,1,39.75,30 - 40,3.0,>0.5,10 - 15 miles,20 - 30,2.0,2.0,<=2,>0.5,<0.5
7716,30475183,2,HOME_OWN,11,NA,NA,4,5,2,3,2,5,5,2,1,>2,12,0.75,0.0,0.5,8,1,1,5,21,Daily,2,0.75,>0.5,>0.5,0,>2,1,34.75,30 - 40,5.0,<0.5,5-10 miles,10 - 20,2.0,3.0,2 - 3,0.5,0
7717,30475207,3,HOME_RENT,9,2,Rarely,4,4,4,3,2,3,4,2,1,2,4,1.0,0.0,1.0,2,1,1,2,21,Daily,2,1.0,1,1,0,2,1,35.0,30 - 40,5.0,1,5-10 miles,20 - 30,2.0,2.0,<=2,1,0.5
7718,30475218,2,HOME_OWN,6,2,Rarely,5,5,5,5,5,4,4,5,2,1,4,1.0,0.0,1.0,1,2,2,6,24,Daily,2,1.0,1,1,0,1,1,33.0,30 - 40,5.0,1,<=5 miles,<=10,1.0,4.0,3 - 4,1,0
7719,30475329,7,HOME_OWN,9,3,Never,5,5,5,2,3,5,5,2,1,2,12,1.0,0.0,0.0,10,2,1,3,23,Daily,2,1.0,0,1,0,2,1,66.0,>60,5.0,non-work,Not Sure,non-work,1.0,6.0,>5,non-work,non-work
7720,30475359,2,HOME_RENT,5,3,Never,4,4,4,2,3,3,3,3,1,1,7,1.0,0.0,0.5,10,1,2,6,21,Daily,2,0.5,>0.5,1,0,2,1,76.5,>60,5.0,0,Not Sure,non-work,4.0,3.5,3 - 4,0.5,0
7721,30475421,2,HOME_OWN,1,3,Never,5,5,3,2,1,4,5,5,2,1,14,1.0,0.0,0.0,1,1,1,5,21,Daily,1,1.0,0,1,0,1,1,46.0,40 - 50,5.0,non-work,Not Sure,non-work,2.0,14.0,>5,non-work,non-work
7722,30475524,4,HOME_OWN,10,5,Never,5,5,5,2,2,5,5,5,1,>2,20,0.5,0.0,0.5,6,2,4,6,24,Daily,2,0.75,>0.5,>0.5,0,>2,1,33.75,30 - 40,5.0,<0.5,>15 miles,>30,2.0,5.0,4 - 5,<0.5,0
7723,30475590,1,HOME_OWN,4,5,Never,5,5,5,1,2,4,4,5,2,1,5,1.0,0.0,0.0,9,2,4,6,24,Daily,2,1.0,0,1,0,1,1,60.0,50 - 60,2.0,non-work,Not Sure,non-work,3.0,5.0,4 - 5,non-work,non-work
7724,30475635,5,HOME_OWN,6,4,Never,5,5,5,2,2,5,5,5,1,2,2,1.0,0.0,0.5,10,2,4,6,24,Daily,2,1.0,>0.5,1,0,2,1,62.5,>60,5.0,0.5,5-10 miles,10 - 20,3.0,1.0,<=2,0.5,0.5
7725,30475662,2,HOME_OWN,4,5,Never,5,5,5,2,1,3,3,3,1,2,4,1.0,0.0,1.0,2,2,4,6,23,Daily,2,1.0,1,1,0,2,1,48.0,40 - 50,3.0,1,>15 miles,>30,4.0,2.0,<=2,0.5,0.5
7726,30475761,1,HOME_OWN,8,1,Rarely,4,5,4,2,2,3,3,2,1,>2,28,0.6,0.0,0.6,6,2,4,6,23,Daily,2,0.6,>0.5,>0.5,0,>2,1,30.2,30 - 40,5.0,0,Not Sure,<=10,2.0,5.6,>5,<0.5,<0.5
7727,30475820,1,HOME_RENT,2,2,Never,5,4,5,1,1,2,5,1,1,1,4,1.0,0.0,0.0,2,2,2,6,24,Daily,2,0.5,0,1,0,2,0,38.5,30 - 40,2.0,non-work,Not Sure,non-work,3.0,2.0,<=2,non-work,non-work
7728,30475825,5,HOME_RENT,6,1,Rarely,4,4,2,3,3,2,2,1,1,2,10,1.0,0.0,1.0,2,2,1,3,22,Daily,1,1.0,1,1,0,2,1,27.0,<=30,4.0,0.5,10 - 15 miles,>30,3.0,5.0,4 - 5,0.5,0.5
7729,30475832,4,HOME_RENT,6,2,Rarely,4,1,3,4,4,4,4,4,2,1,3,1.0,0.0,1.0,1,2,4,6,23,Daily,2,1.0,1,1,0,1,1,30.0,<=30,5.0,1,10 - 15 miles,>30,3.0,3.0,2 - 3,1,1
7730,30475893,6,HOME_OWN,3,1,Never,5,5,5,1,1,3,3,3,2,1,0,1.0,0.0,1.0,1,2,4,6,24,Daily,2,1.0,1,1,0,1,1,57.0,50 - 60,2.0,1,<=5 miles,<=10,2.0,0.0,<=2,1,1
7731,30475945,4,HOME_OWN,4,1,Never,5,5,5,3,3,5,5,5,1,2,20,1.0,0.0,0.5,10,2,4,6,24,Never,2,1.0,>0.5,1,0,2,1,73.5,>60,3.0,0.5,Not Sure,non-work,4.0,10.0,>5,0.5,0
7732,30475976,5,HOME_OWN,9,1,Rarely,3,3,1,5,4,4,4,4,2,1,6,1.0,0.0,1.0,1,1,1,5,21,Daily,1,1.0,1,1,0,1,0,24.0,<=30,4.0,1,<=5 miles,10 - 20,2.0,6.0,>5,1,0
7733,30476063,2,HOME_OWN,5,4,Rarely,5,4,5,1,2,3,3,2,1,1,6,0.25,0.0,0.0,5,2,1,2,23,Daily,2,0.25,0,<0.5,0,>2,1,17.0,<=30,5.0,non-work,Not Sure,non-work,2.0,1.5,<=2,non-work,non-work
7734,30476228,5,HOME_OWN,4,3,Never,5,5,5,2,2,4,5,5,2,1,4,1.0,0.0,0.0,9,2,2,6,24,Daily,2,1.0,0,1,0,1,1,77.0,>60,4.0,non-work,Not Sure,non-work,3.0,4.0,3 - 4,non-work,non-work
7735,30476326,4,HOME_RENT,1,3,Rarely,4,5,5,3,3,3,3,3,1,1,6,1.0,0.0,0.0,2,2,2,6,22,Rarely,2,0.5,0,1,0,2,1,54.0,50 - 60,2.0,non-work,Not Sure,non-work,4.0,3.0,2 - 3,non-work,non-work
7736,30476434,1,HOME_OWN,11,3,Rarely,4,5,4,4,4,4,4,4,1,2,7,1.0,0.0,1.0,2,2,1,1,23,Daily,2,1.0,1,1,0,2,1,62.0,>60,5.0,1,<=5 miles,<=10,1.0,3.5,3 - 4,1,0
7737,30476509,1,HOME_OWN,6,3,Rarely,5,5,5,3,2,3,3,5,1,2,30,0.5,0.0,0.5,6,2,1,1,23,Daily,2,0.5,>0.5,>0.5,0,>2,1,32.75,30 - 40,5.0,<0.5,<=5 miles,10 - 20,2.0,7.5,>5,0.5,0
7738,30476536,7,HOME_RENT,7,1,Rarely,3,4,4,4,3,4,5,5,1,2,14,0.6666666666666666,0.3333333333333333,0.6666666666666666,4,2,1,1,23,Daily,2,0.6666666666666666,>0.5,>0.5,<0.5,>2,1,36.5,30 - 40,5.0,>0.5,<=5 miles,10 - 20,1.0,7.0,>5,>0.5,0
7739,30476583,1,HOME_OWN,7,5,Never,5,5,5,4,4,4,4,4,1,2,6,1.0,0.0,0.0,10,2,1,3,22,Daily,1,1.0,0,1,0,2,1,69.5,>60,4.0,non-work,Not Sure,non-work,2.0,3.0,2 - 3,non-work,non-work
7740,30476645,3,HOME_OWN,7,2,Rarely,5,5,5,2,2,4,4,3,1,2,5,1.0,0.0,0.0,10,2,4,6,23,Daily,1,1.0,0,1,0,2,1,55.0,50 - 60,5.0,non-work,Not Sure,non-work,2.0,2.5,2 - 3,non-work,non-work
7741,30476710,3,HOME_OWN,4,5,Never,5,5,5,3,2,5,5,5,2,1,4,1.0,0.0,1.0,1,2,4,6,23,Daily,2,1.0,1,1,0,1,1,67.0,>60,4.0,0,Not Sure,non-work,2.0,4.0,3 - 4,0,0
7742,30476847,2,HOME_OWN,4,NA,NA,-9,-9,-9,2,2,NA,NA,NA,2,1,8,1.0,0.0,0.0,9,2,4,6,23,Daily,2,1.0,0,1,0,1,1,77.0,>60,2.0,non-work,Not Sure,non-work,1.0,8.0,>5,non-work,non-work
7743,30476851,6,HOME_RENT,7,1,Daily,4,4,3,3,2,1,1,1,1,>2,14,1.0,0.0,0.6666666666666666,8,1,1,2,21,Daily,2,1.0,>0.5,1,0,>2,1,49.333333333333336,40 - 50,5.0,<0.5,<=5 miles,<=10,1.0,4.666666666666667,4 - 5,>0.5,0
7744,30476857,3,HOME_OWN,3,5,Never,5,5,5,3,3,5,5,5,2,1,2,1.0,0.0,1.0,1,2,4,6,24,Daily,2,1.0,1,1,0,1,1,36.0,30 - 40,3.0,1,>15 miles,20 - 30,1.0,2.0,<=2,1,1
7745,30476933,3,HOME_OWN,5,4,Never,5,4,5,3,1,4,4,4,1,>2,11,0.75,0.0,0.25,6,1,1,5,21,Rarely,2,0.75,<0.5,>0.5,0,>2,1,44.0,40 - 50,4.0,<0.5,Not Sure,>30,3.0,2.75,2 - 3,<0.5,0
7746,30476972,5,HOME_OWN,6,2,Rarely,5,5,5,3,3,4,4,4,2,1,2,1.0,0.0,1.0,1,2,4,6,22,Daily,2,1.0,1,1,0,1,1,73.0,>60,5.0,0,>15 miles,>30,4.0,2.0,<=2,1,0
7747,30476977,4,HOME_OWN,11,1,Rarely,4,4,1,4,3,3,3,2,1,2,21,0.5,0.0,0.5,6,1,1,5,21,Daily,2,0.5,>0.5,>0.5,0,>2,1,24.5,<=30,5.0,0.5,>15 miles,>30,2.0,5.25,>5,0.5,0
7748,30477004,3,HOME_OWN,9,5,Never,4,5,4,5,4,5,5,5,1,2,7,1.0,0.0,0.0,10,1,4,6,21,Daily,2,1.0,0,1,0,2,1,63.0,>60,4.0,non-work,Not Sure,non-work,2.0,3.5,3 - 4,non-work,non-work
7749,30477115,4,HOME_OWN,7,4,NA,-9,-9,-9,3,4,4,5,5,2,1,9,1.0,0.0,0.0,9,1,1,2,21,Daily,2,1.0,0,1,0,1,1,68.0,>60,3.0,non-work,Not Sure,non-work,2.0,9.0,>5,non-work,non-work
7750,30477119,1,HOME_RENT,6,3,Never,5,5,5,2,3,2,5,3,2,1,3,1.0,0.0,1.0,1,2,4,6,23,Daily,2,1.0,1,1,0,1,1,30.0,<=30,5.0,1,10 - 15 miles,20 - 30,2.0,3.0,2 - 3,1,1
7751,30477248,7,HOME_OWN,9,4,Never,5,5,5,2,3,3,3,5,1,2,13,1.0,0.0,1.0,2,2,4,6,23,Daily,2,1.0,1,1,0,2,1,58.5,50 - 60,5.0,1,5-10 miles,20 - 30,2.0,6.5,>5,1,0
7752,30477284,5,HOME_OWN,6,5,Never,4,5,4,5,1,5,5,3,2,>2,2,1.0,0.0,0.3333333333333333,2,1,1,5,21,Daily,1,1.0,<0.5,1,0,>2,1,30.0,<=30,4.0,<0.5,Not Sure,non-work,3.0,0.6666666666666666,<=2,<0.5,<0.5
7753,30477392,6,HOME_OWN,7,3,Never,5,5,5,2,2,3,5,5,1,>2,8,0.6666666666666666,0.0,0.6666666666666666,8,2,4,6,24,Daily,2,1.0,>0.5,>0.5,0,>2,1,36.333333333333336,30 - 40,3.0,>0.5,>15 miles,10 - 20,1.0,2.6666666666666665,2 - 3,>0.5,<0.5
7754,30477439,5,HOME_OWN,6,2,NA,-9,-9,-9,2,3,5,5,5,2,1,4,1.0,0.0,1.0,1,1,1,2,21,Daily,2,1.0,1,1,0,1,1,56.0,50 - 60,3.0,1,10 - 15 miles,10 - 20,3.0,4.0,3 - 4,1,0
7755,30477511,1,HOME_OWN,6,2,Rarely,5,5,5,4,2,4,4,3,1,2,15,1.0,0.0,0.0,10,2,2,6,24,Daily,2,1.0,0,1,0,2,1,66.0,>60,5.0,non-work,Not Sure,non-work,4.0,7.5,>5,non-work,non-work
7756,30477869,2,HOME_OWN,5,2,Never,4,3,3,3,2,3,5,1,2,1,3,1.0,0.0,0.0,9,1,1,5,21,Daily,2,1.0,0,1,0,1,1,74.0,>60,3.0,non-work,Not Sure,non-work,2.0,3.0,2 - 3,non-work,non-work
7757,30477965,7,HOME_OWN,8,2,Rarely,4,5,4,4,4,4,4,4,1,1,6,1.0,0.0,0.5,2,2,4,6,23,Daily,2,0.5,>0.5,1,0,2,1,50.0,40 - 50,4.0,0.5,Not Sure,non-work,1.0,3.0,2 - 3,0.5,0
7758,30477968,2,HOME_OWN,5,3,Never,5,5,5,4,4,5,5,5,2,1,0,1.0,0.0,0.0,9,2,1,1,23,Daily,2,1.0,0,1,0,1,1,83.0,>60,5.0,non-work,Not Sure,non-work,3.0,0.0,<=2,non-work,non-work
7759,30477972,7,HOME_OWN,9,3,Rarely,5,5,4,5,5,2,2,3,1,2,8,0.6666666666666666,0.3333333333333333,0.6666666666666666,4,2,1,2,23,Daily,2,0.6666666666666666,>0.5,>0.5,<0.5,>2,1,31.0,30 - 40,5.0,<0.5,<=5 miles,10 - 20,1.0,4.0,3 - 4,<0.5,0
